customer_id,signup_date,age,gender,country,plan,monthly_charge,acquisition_channel,device,n_support_tickets,legacy_score,promo_code,churn_30d
306,2023-11-30,31.0,F,DE,basic,8.02,referral,android,3,64.6,PROMO_1,0
307,2023-04-20,36.0,M,PK,basic,8.81,paid_search,web,3,57.1,PROMO_2,0
308,2022-05-08,34.0,M,PK,basic,9.77,referral,android,1,43.9,PROMO_6,0
309,2023-04-02,32.0,M,PK,standard,18.32,social,web,1,60.3,PROMO_1,0
310,2024-01-13,40.0,F,PK,basic,8.97,partner,android,4,69.3,PROMO_150,0
311,2021-12-04,43.0,F,PK,premium,43.54,organic,android,0,48.5,PROMO_1,0
312,2021-11-26,59.0,F,US,premium,40.43,social,web,2,38.8,PROMO_1,0
313,2023-12-29,45.0,F,PK,standard,17.84,paid_search,android,0,39.4,PROMO_1,0
314,2023-05-19,55.0,M,PK,standard,19.24,social,ios,2,29.1,PROMO_3,0
315,2023-07-10,28.0,F,PK,basic,8.4,partner,android,2,47.5,PROMO_1,0
316,2021-12-13,19.0,F,CA,basic,9.3,social,ios,2,58.9,PROMO_1,0
317,2021-09-07,37.0,F,PK,standard,19.78,social,android,0,76.0,PROMO_4,0
318,2021-09-11,46.0,F,DE,basic,8.02,organic,web,2,37.9,PROMO_3,0
319,2020-11-23,45.0,F,PK,basic,9.13,organic,web,0,55.4,PROMO_1,0
320,2021-07-16,50.0,M,PK,basic,8.92,social,android,0,50.3,PROMO_1,0
321,2023-03-26,18.0,F,US,basic,9.39,paid_search,android,2,49.9,PROMO_150,0
322,2024-01-14,51.0,M,US,basic,9.6,organic,ios,1,27.1,PROMO_2,0
323,2022-02-13,41.0,F,UK,standard,19.73,social,web,1,34.8,PROMO_4,0
324,2020-12-24,20.0,F,DE,standard,18.54,social,android,0,77.2,PROMO_150,0
325,2020-10-04,45.0,M,US,standard,20.42,organic,,1,65.1,PROMO_2,0
326,2023-07-29,39.0,M,PK,standard,17.67,organic,web,1,54.2,PROMO_2,1
327,2023-07-20,41.0,F,CA,basic,8.05,paid_search,ios,3,56.9,PROMO_1,1
328,2024-04-20,48.0,F,PK,standard,14.14,social,android,1,61.2,PROMO_4,1
329,2023-11-29,,M,CA,standard,18.89,referral,ios,5,43.3,PROMO_2,0
330,2022-05-07,21.0,M,UK,basic,8.41,paid_search,ios,4,43.9,PROMO_150,1
331,2022-05-18,35.0,F,PK,premium,40.24,organic,ios,2,40.8,PROMO_3,0
332,2023-01-16,19.0,F,US,basic,7.58,referral,android,1,52.5,PROMO_1,1
333,2023-04-10,44.0,F,US,basic,8.53,organic,,0,32.7,PROMO_1,0
334,2021-04-22,52.0,M,UK,basic,9.34,social,web,1,40.0,PROMO_1,0
335,2022-09-15,23.0,M,SE,basic,8.26,paid_search,ios,2,57.6,PROMO_1,0
336,2021-05-22,30.0,F,US,basic,9.29,partner,ios,0,44.7,PROMO_1,0
337,2020-10-20,,F,IN,standard,18.15,social,android,0,23.7,PROMO_1,0
338,2023-03-31,32.0,F,PK,premium,38.9,organic,android,2,44.3,PROMO_1,0
339,2023-09-05,42.0,M,PK,basic,9.43,paid_search,android,0,58.2,PROMO_1,0
340,2020-11-03,32.0,M,UK,standard,20.45,organic,android,3,51.7,PROMO_15,0
341,2022-01-16,44.0,M,SE,basic,9.07,organic,ios,0,24.7,PROMO_150,0
342,2023-05-06,49.0,M,US,standard,17.76,paid_search,ios,0,65.5,PROMO_2,0
343,2022-02-03,49.0,F,CA,basic,8.67,paid_search,,1,46.3,PROMO_14,0
344,2022-07-01,25.0,M,US,basic,9.46,referral,android,1,55.1,PROMO_5,0
345,2021-01-08,52.0,F,IN,standard,17.45,organic,web,4,65.7,PROMO_1,0
346,2023-06-23,53.0,F,CA,standard,18.73,paid_search,android,2,48.1,PROMO_1,0
347,2020-09-11,54.0,M,AE,standard,18.41,referral,web,0,21.4,PROMO_5,0
348,2020-11-27,35.0,M,AE,standard,18.84,paid_search,ios,1,76.3,PROMO_1,0
349,2023-10-05,,F,UK,standard,17.47,paid_search,web,1,16.9,PROMO_4,0
350,2023-10-27,26.0,F,SE,basic,7.67,referral,ios,1,45.0,PROMO_2,0
351,2022-06-06,25.0,M,UK,basic,9.37,social,web,1,69.4,PROMO_11,0
352,2024-04-10,37.0,M,US,basic,9.69,paid_search,ios,3,39.5,PROMO_38,1
353,2023-04-25,,M,IN,basic,7.71,partner,android,0,40.4,PROMO_1,0
354,2022-10-19,51.0,F,AE,basic,9.27,organic,web,2,46.7,PROMO_6,0
355,2020-10-12,32.0,M,UK,basic,9.78,organic,android,1,47.3,PROMO_1,0
356,2020-09-10,37.0,F,AE,basic,9.43,paid_search,ios,2,37.1,PROMO_1,1
357,2023-11-14,36.0,F,US,standard,18.37,organic,android,2,40.5,PROMO_1,0
358,2021-01-27,,F,US,basic,8.32,organic,ios,1,66.1,PROMO_1,0
359,2024-02-06,45.0,F,PK,standard,19.12,organic,ios,1,42.0,PROMO_3,0
360,2021-08-12,41.0,M,IN,standard,19.38,social,web,1,57.5,PROMO_9,0
361,2021-04-01,39.0,M,AE,basic,9.07,paid_search,android,1,36.3,PROMO_124,0
362,2021-01-28,41.0,F,CA,basic,8.87,referral,web,2,70.8,PROMO_1,0
363,2023-08-07,44.0,Other,US,standard,17.35,organic,web,1,64.1,PROMO_1,0
364,2021-01-25,44.0,M,NZ,standard,19.64,social,android,3,48.7,PROMO_8,0
365,2024-01-02,28.0,M,US,basic,9.34,organic,android,3,59.6,PROMO_71,0
366,2022-06-25,47.0,F,US,basic,9.14,organic,android,3,72.8,PROMO_1,0
367,2022-09-02,40.0,F,SE,standard,19.17,social,android,0,35.0,PROMO_1,1
368,2023-04-02,32.0,M,AE,standard,21.55,organic,ios,1,34.2,PROMO_1,0
369,2024-05-11,40.0,M,IN,basic,8.55,social,android,1,55.6,PROMO_2,1
370,2021-07-11,41.0,F,AE,basic,9.92,social,android,2,30.6,PROMO_2,0
371,2023-03-05,49.0,M,PK,premium,36.71,social,ios,1,26.7,PROMO_2,0
372,2021-12-10,25.0,F,US,basic,9.8,social,ios,0,26.0,PROMO_2,0
373,2022-11-22,52.0,F,IN,premium,42.85,referral,web,1,52.2,PROMO_20,0
374,2023-01-12,37.0,F,US,basic,8.79,organic,android,0,19.5,PROMO_2,1
375,2021-02-03,31.0,F,DE,standard,21.52,partner,ios,1,43.9,PROMO_1,0
376,2024-02-01,31.0,F,PK,basic,9.34,organic,web,5,-1.5,PROMO_1,0
377,2021-08-29,26.0,M,US,basic,8.37,paid_search,android,5,56.6,PROMO_1,0
378,2021-08-15,18.0,M,CA,premium,37.83,partner,ios,1,57.6,PROMO_1,0
379,2023-01-03,44.0,F,IN,basic,9.82,organic,web,3,46.8,PROMO_17,0
380,2023-06-14,59.0,F,US,premium,41.88,referral,ios,1,67.7,PROMO_1,0
381,2024-06-03,19.0,M,PK,basic,8.24,social,web,2,61.9,PROMO_1,0
382,2020-11-26,27.0,F,PK,premium,38.57,referral,web,3,38.1,PROMO_1,0
383,2020-11-11,45.0,M,PK,premium,39.63,organic,android,0,36.8,PROMO_27,0
384,2023-07-14,36.0,M,CA,standard,18.23,social,,0,63.3,PROMO_42,0
385,2024-04-27,46.0,M,US,basic,10.7,organic,ios,0,60.3,PROMO_1,1
386,2023-12-24,36.0,F,PK,standard,19.36,organic,web,0,46.0,PROMO_1,0
387,2024-03-09,31.0,Other,DE,standard,18.91,social,ios,2,23.6,PROMO_1,0
388,2021-04-21,35.0,M,CA,premium,42.72,social,ios,2,63.9,PROMO_8,0
389,2021-01-27,18.0,M,US,basic,8.74,social,android,0,51.0,PROMO_1,0
390,2023-11-12,24.0,M,IN,basic,9.73,social,ios,0,49.1,PROMO_1,0
391,2021-08-15,47.0,F,US,basic,7.8,referral,ios,2,7.4,PROMO_1,1
392,2023-10-07,50.0,F,PK,standard,18.31,paid_search,web,0,58.0,PROMO_150,0
393,2023-01-21,52.0,M,IN,premium,42.27,paid_search,android,0,49.1,PROMO_3,0
394,2022-03-06,42.0,M,PK,basic,10.13,referral,android,0,41.9,PROMO_1,0
395,2021-09-21,18.0,M,NZ,standard,17.82,social,web,3,37.5,PROMO_6,1
396,2021-02-20,30.0,M,AE,premium,36.22,organic,ios,0,51.7,PROMO_54,0
397,2024-04-10,52.0,M,IN,basic,9.41,paid_search,android,0,57.0,PROMO_7,0
398,2023-09-13,55.0,F,PK,basic,8.55,organic,ios,3,44.3,PROMO_6,0
399,2023-05-20,52.0,F,US,standard,18.59,referral,web,4,58.4,PROMO_3,0
400,2023-04-09,34.0,M,IN,standard,20.33,organic,web,0,32.7,PROMO_1,0
401,2020-09-02,23.0,F,CA,basic,8.61,social,android,1,40.2,PROMO_1,0
402,2021-07-04,37.0,F,IN,standard,16.01,social,ios,1,60.3,PROMO_10,0
403,2023-03-26,37.0,M,PK,standard,17.02,partner,ios,1,43.9,PROMO_1,0
404,2020-10-08,54.0,M,AE,premium,39.03,paid_search,android,0,75.8,PROMO_3,0
405,2022-07-22,40.0,M,US,premium,33.19,referral,ios,1,54.2,PROMO_1,0
406,2022-07-20,37.0,F,US,standard,18.55,social,android,0,32.5,PROMO_1,0
407,2022-10-21,38.0,F,UK,standard,16.88,organic,android,0,26.5,PROMO_4,0
408,2023-11-25,41.0,M,DE,basic,10.18,paid_search,android,2,61.8,PROMO_1,0
409,2020-11-29,44.0,M,UK,standard,22.29,paid_search,android,1,40.9,PROMO_6,0
410,2024-05-22,29.0,F,PK,basic,8.24,organic,android,1,63.8,PROMO_3,0
411,2023-10-14,25.0,M,CA,standard,19.39,paid_search,web,1,41.9,PROMO_6,0
412,2023-07-30,52.0,M,SE,basic,8.31,organic,android,2,53.6,PROMO_1,0
413,2023-05-22,19.0,M,US,standard,18.53,referral,ios,2,45.0,PROMO_1,0
414,2023-12-12,55.0,M,CA,basic,10.3,paid_search,android,0,53.8,PROMO_14,0
415,2024-05-17,18.0,F,IN,basic,8.66,organic,web,2,60.9,PROMO_1,0
416,2021-11-18,31.0,M,PK,basic,8.79,social,ios,1,50.3,PROMO_1,1
417,2020-10-12,48.0,F,DE,standard,17.57,referral,web,0,59.9,PROMO_3,0
418,2023-12-25,37.0,F,IN,standard,20.74,partner,android,2,24.5,PROMO_20,0
419,2023-04-28,23.0,F,DE,basic,6.65,referral,ios,3,56.2,PROMO_1,0
420,2022-07-13,42.0,F,PK,premium,37.62,referral,android,4,50.3,PROMO_1,0
421,2020-12-09,38.0,M,AE,premium,38.86,paid_search,android,2,46.1,PROMO_2,0
422,2021-10-26,35.0,M,DE,basic,8.52,paid_search,ios,3,14.1,PROMO_1,0
423,2021-07-19,30.0,F,AE,standard,20.31,paid_search,web,2,25.0,PROMO_1,0
424,2022-04-01,37.0,F,PK,basic,9.87,partner,android,0,53.4,PROMO_1,0
425,2022-11-13,31.0,Other,PK,basic,7.98,organic,ios,0,55.3,PROMO_35,0
426,2023-09-09,64.0,F,CA,standard,22.18,social,ios,1,56.1,PROMO_1,0
427,2021-03-06,,F,US,basic,7.98,organic,ios,1,49.9,PROMO_6,0
428,2021-05-28,,M,SE,premium,43.02,referral,ios,0,32.0,PROMO_5,0
429,2024-05-07,31.0,M,US,premium,39.47,paid_search,ios,1,34.6,PROMO_10,0
430,2021-09-27,57.0,M,CA,standard,18.23,referral,web,1,18.4,PROMO_6,1
431,2024-02-15,19.0,F,PK,standard,18.38,partner,,3,51.9,PROMO_4,0
432,2021-08-26,41.0,M,CA,standard,18.95,organic,web,3,78.6,PROMO_2,0
433,2021-04-28,34.0,M,IN,premium,39.65,referral,android,1,48.6,PROMO_2,0
434,2023-12-13,21.0,M,US,basic,8.34,paid_search,web,2,38.6,PROMO_8,0
435,2022-10-21,28.0,F,US,basic,8.83,paid_search,web,0,50.4,PROMO_30,0
436,2023-12-23,40.0,M,IN,standard,17.83,organic,,0,48.0,PROMO_1,0
437,2022-04-20,27.0,M,DE,basic,8.13,social,ios,1,24.0,PROMO_3,0
438,2020-12-08,40.0,F,UK,basic,8.41,paid_search,,2,53.8,PROMO_5,0
439,2024-02-20,56.0,F,US,basic,8.17,social,android,1,48.4,PROMO_2,0
440,2022-12-10,39.0,F,IN,standard,18.36,referral,ios,2,47.4,PROMO_1,0
441,2020-10-07,21.0,M,DE,basic,9.31,paid_search,ios,1,79.8,PROMO_3,1
442,2023-04-22,28.0,F,US,basic,9.09,organic,web,0,48.5,PROMO_1,0
443,2023-12-11,34.0,M,US,basic,10.42,organic,android,0,77.3,PROMO_1,1
444,2022-08-06,33.0,F,PK,basic,7.41,organic,,1,37.6,PROMO_19,0
445,2022-07-10,39.0,M,CA,premium,40.46,partner,android,1,27.3,PROMO_14,0
446,2021-12-09,40.0,M,CA,basic,9.0,paid_search,android,1,37.9,PROMO_1,0
447,2023-04-05,56.0,M,US,standard,20.24,social,android,3,67.6,PROMO_1,0
448,2020-10-31,37.0,M,US,standard,20.09,partner,ios,1,38.6,PROMO_3,0
449,2022-06-22,,M,PK,basic,8.88,paid_search,web,1,28.6,PROMO_3,0
450,2023-05-12,50.0,M,PK,standard,19.26,social,web,3,55.1,PROMO_2,0
451,2020-10-24,51.0,M,IN,standard,17.87,referral,web,2,44.2,PROMO_1,0
452,2020-12-12,40.0,M,DE,standard,19.93,social,web,2,58.6,PROMO_1,0
453,2022-07-23,34.0,M,US,basic,7.65,organic,android,0,39.9,PROMO_86,0
454,2024-05-07,44.0,M,PK,basic,9.56,referral,android,0,36.2,PROMO_1,0
455,2022-03-10,35.0,F,PK,premium,38.93,partner,android,1,74.9,PROMO_4,0
456,2022-05-06,,M,DE,standard,18.26,referral,ios,1,37.5,PROMO_2,0
457,2023-11-19,43.0,M,PK,premium,38.27,referral,web,3,37.5,PROMO_1,1
458,2022-01-18,47.0,M,US,premium,38.5,referral,android,1,56.9,PROMO_3,0
459,2021-04-07,53.0,M,SE,basic,9.93,social,ios,0,8.2,PROMO_4,0
460,2024-01-16,29.0,F,UK,standard,23.91,organic,ios,2,61.0,PROMO_1,0
461,2021-09-16,39.0,M,CA,basic,9.88,partner,android,1,76.8,PROMO_1,0
462,2023-11-30,40.0,F,PK,standard,18.14,organic,,0,63.0,PROMO_1,0
463,2021-08-12,38.0,M,US,basic,9.45,referral,android,2,34.4,PROMO_2,0
464,2022-11-10,38.0,F,IN,basic,9.48,paid_search,android,1,39.2,PROMO_5,0
465,2024-06-02,37.0,F,CA,standard,17.59,social,web,1,51.0,PROMO_4,0
466,2020-10-16,39.0,M,DE,standard,17.08,referral,android,1,55.5,PROMO_1,0
467,2023-10-25,45.0,F,UK,standard,18.9,referral,android,1,74.2,PROMO_2,0
468,2022-03-11,50.0,F,PK,basic,9.58,organic,ios,0,73.5,PROMO_7,0
469,2023-10-04,29.0,F,UK,basic,7.84,social,ios,0,46.8,PROMO_8,0
470,2020-12-01,35.0,Other,PK,premium,36.75,organic,ios,0,42.0,PROMO_1,0
471,2021-08-27,32.0,M,PK,basic,9.41,organic,ios,0,38.3,PROMO_73,0
472,2021-05-27,31.0,Other,UK,basic,9.03,paid_search,,2,59.7,PROMO_1,1
473,2022-10-23,19.0,F,PK,standard,21.15,partner,android,2,66.2,PROMO_2,1
474,2022-09-05,37.0,F,PK,basic,7.98,partner,web,2,51.0,PROMO_1,0
475,2022-01-17,42.0,F,PK,standard,22.58,social,android,0,50.0,PROMO_4,0
476,2021-06-24,35.0,F,US,basic,7.89,referral,web,0,81.7,PROMO_1,0
477,2021-03-30,37.0,F,IN,standard,15.92,organic,android,2,60.2,PROMO_18,0
478,2024-05-17,42.0,F,IN,premium,38.82,organic,web,1,19.2,PROMO_10,0
479,2021-12-08,53.0,F,PK,premium,35.46,social,web,2,49.5,PROMO_2,0
480,2024-01-12,32.0,M,PK,standard,18.94,referral,android,0,53.0,PROMO_5,0
481,2023-05-10,24.0,F,CA,basic,8.95,social,ios,0,46.0,PROMO_3,1
482,2021-04-23,36.0,M,PK,standard,18.7,organic,ios,2,68.9,PROMO_7,1
483,2023-07-01,58.0,F,DE,standard,17.72,paid_search,ios,2,45.1,PROMO_3,0
484,2021-06-07,24.0,M,PK,standard,19.66,organic,web,2,35.2,PROMO_1,1
485,2022-09-11,44.0,M,AE,standard,18.52,referral,android,1,39.3,PROMO_107,0
486,2023-07-25,50.0,M,PK,standard,20.68,paid_search,web,1,60.1,PROMO_7,0
487,2023-03-07,18.0,M,DE,standard,18.73,paid_search,ios,1,29.7,PROMO_3,0
488,2022-06-09,42.0,F,UK,standard,17.53,social,android,1,42.6,PROMO_11,0
489,2021-07-21,44.0,F,PK,basic,7.78,organic,ios,0,62.7,PROMO_2,0
490,2022-02-25,34.0,M,US,basic,8.88,paid_search,android,1,29.6,PROMO_1,0
491,2020-12-01,30.0,M,UK,standard,17.07,social,ios,1,34.4,PROMO_1,0
492,2021-03-01,31.0,M,NZ,basic,8.03,organic,android,1,24.6,PROMO_1,1
493,2021-08-06,33.0,M,US,premium,40.65,social,web,1,36.6,PROMO_6,0
494,2022-03-01,34.0,M,PK,standard,16.3,partner,android,0,42.2,PROMO_3,1
495,2023-05-07,32.0,Other,UK,basic,10.02,organic,ios,2,46.4,PROMO_1,0
496,2022-11-19,33.0,F,PK,standard,19.24,organic,web,1,36.2,PROMO_32,0
497,2023-12-29,50.0,F,IN,standard,18.93,social,web,1,44.3,PROMO_1,0
498,2023-01-11,24.0,M,CA,standard,17.43,social,ios,2,64.7,PROMO_1,0
499,2020-12-10,18.0,M,PK,basic,9.55,partner,android,2,55.0,PROMO_1,0
500,2022-11-01,50.0,F,UK,premium,38.99,organic,web,1,82.0,PROMO_1,0
501,2024-01-06,35.0,F,AE,basic,8.51,referral,android,1,39.9,PROMO_1,0
502,2021-12-24,33.0,M,PK,standard,19.3,paid_search,android,0,43.3,PROMO_5,0
503,2020-10-21,36.0,M,AE,basic,7.79,organic,web,0,52.3,PROMO_2,0
504,2021-03-01,39.0,M,US,standard,16.51,paid_search,android,1,42.3,PROMO_48,0
505,2023-05-29,31.0,F,US,standard,17.3,paid_search,android,1,49.6,PROMO_1,0
506,2022-09-23,43.0,F,UK,standard,19.53,organic,ios,0,21.2,PROMO_8,0
507,2022-06-09,26.0,M,UK,basic,9.0,organic,ios,2,44.4,PROMO_1,0
508,2023-07-04,34.0,F,DE,standard,20.59,organic,android,2,63.2,PROMO_35,0
509,2023-06-06,18.0,M,US,standard,17.6,social,web,0,78.6,PROMO_92,0
510,2023-07-20,50.0,M,DE,basic,9.41,organic,web,0,71.7,PROMO_1,0
511,2020-09-07,35.0,F,US,premium,38.64,organic,web,1,51.9,PROMO_1,0
512,2021-08-16,44.0,M,AE,standard,17.57,paid_search,android,1,57.2,PROMO_1,0
513,2021-04-07,42.0,F,PK,premium,40.2,social,ios,1,55.0,PROMO_2,0
514,2021-05-11,43.0,M,UK,premium,38.79,partner,web,5,41.7,PROMO_1,0
515,2020-10-26,37.0,M,US,premium,37.04,organic,android,2,35.6,PROMO_27,0
516,2024-01-17,,M,US,standard,19.06,partner,ios,0,53.7,PROMO_1,0
517,2021-02-10,26.0,M,PK,standard,18.8,social,,3,48.3,PROMO_3,0
518,2024-03-11,24.0,F,UK,basic,8.89,partner,android,0,62.6,PROMO_1,1
519,2022-08-24,36.0,M,PK,standard,18.37,paid_search,android,0,14.3,PROMO_2,1
520,2022-03-13,,F,US,standard,17.02,paid_search,ios,2,47.4,PROMO_1,0
521,2023-02-03,53.0,Other,US,standard,19.11,referral,ios,2,68.1,PROMO_2,1
522,2023-11-22,41.0,F,AE,premium,36.5,social,android,4,58.6,PROMO_2,0
523,2023-09-19,29.0,M,NZ,basic,8.27,referral,ios,2,35.3,PROMO_2,1
524,2021-04-29,34.0,F,IN,basic,8.83,referral,android,2,30.4,PROMO_1,0
525,2023-03-29,38.0,F,SE,standard,20.12,paid_search,,1,49.3,PROMO_3,0
526,2023-04-09,36.0,F,SE,basic,9.13,social,web,4,61.8,PROMO_1,1
527,2020-12-14,40.0,F,PK,basic,8.62,paid_search,android,1,57.7,PROMO_1,0
528,2023-11-25,38.0,F,PK,basic,8.59,social,ios,0,51.7,PROMO_4,0
529,2020-12-25,22.0,F,PK,standard,19.97,social,android,1,59.6,PROMO_1,0
530,2020-12-18,18.0,M,PK,basic,7.27,social,android,3,53.9,PROMO_51,0
531,2022-03-07,33.0,F,CA,basic,9.57,organic,web,0,59.0,PROMO_2,1
532,2023-10-26,43.0,F,IN,basic,7.65,partner,android,1,64.1,PROMO_1,0
533,2023-11-08,33.0,M,AE,basic,7.98,paid_search,android,2,43.3,PROMO_15,0
534,2023-05-15,51.0,M,IN,basic,8.63,organic,ios,1,36.7,PROMO_1,0
535,2022-04-06,36.0,F,DE,standard,22.3,organic,ios,1,60.9,PROMO_13,0
536,2023-11-12,52.0,F,US,standard,21.55,organic,web,1,42.3,PROMO_3,0
537,2022-09-21,50.0,M,PK,basic,9.51,paid_search,web,1,20.8,PROMO_2,0
538,2024-01-03,49.0,M,SE,standard,19.54,organic,android,1,71.4,PROMO_1,0
539,2022-05-27,,M,AE,basic,7.66,organic,android,0,53.8,PROMO_4,0
540,2024-05-12,37.0,M,US,basic,9.11,organic,ios,0,53.1,PROMO_1,0
541,2021-10-06,50.0,Other,PK,premium,37.29,organic,android,0,47.2,PROMO_2,0
542,2024-03-26,40.0,M,CA,standard,17.76,partner,ios,0,62.6,PROMO_1,0
543,2023-09-16,43.0,Other,CA,premium,39.48,paid_search,android,1,30.8,PROMO_2,0
544,2023-10-13,22.0,M,UK,basic,8.66,organic,web,0,50.1,PROMO_3,0
545,2021-04-21,58.0,M,NZ,basic,9.63,social,web,3,54.2,PROMO_1,0
546,2024-03-29,28.0,M,US,basic,7.61,social,android,0,58.3,PROMO_1,0
547,2022-10-27,18.0,M,IN,basic,9.05,paid_search,android,1,24.4,PROMO_1,0
548,2022-03-18,33.0,F,AE,premium,36.26,paid_search,web,0,58.9,PROMO_1,0
549,2022-06-29,18.0,F,DE,basic,8.71,social,,0,43.7,PROMO_150,0
550,2021-11-14,25.0,F,IN,premium,39.95,organic,android,0,40.2,PROMO_5,0
551,2021-05-29,65.0,F,CA,premium,35.51,organic,android,0,26.6,PROMO_28,0
552,2022-12-15,33.0,M,PK,standard,19.25,partner,android,0,83.5,PROMO_6,0
553,2021-04-25,21.0,M,IN,basic,8.85,paid_search,android,0,48.1,PROMO_1,0
554,2023-03-30,37.0,F,UK,standard,18.0,organic,android,1,53.7,PROMO_25,0
555,2020-09-21,27.0,F,PK,basic,8.66,organic,android,1,34.2,PROMO_3,0
556,2022-07-15,,F,AE,standard,18.77,social,web,2,27.1,PROMO_12,0
557,2021-08-30,27.0,M,US,basic,8.45,organic,android,1,62.2,PROMO_1,0
558,2021-02-19,40.0,M,UK,premium,39.02,paid_search,web,1,29.8,PROMO_2,0
559,2021-06-13,24.0,F,US,standard,18.58,paid_search,ios,2,69.6,PROMO_23,0
560,2021-03-24,66.0,F,PK,standard,18.07,organic,ios,2,77.0,PROMO_7,0
561,2022-06-01,43.0,M,PK,standard,21.42,paid_search,,1,38.4,PROMO_1,0
562,2024-04-12,35.0,M,DE,standard,19.63,organic,android,2,43.1,PROMO_5,0
563,2022-07-31,34.0,M,PK,premium,37.81,paid_search,android,1,11.9,PROMO_1,1
564,2023-10-04,31.0,F,AE,basic,9.11,organic,ios,0,23.9,PROMO_5,0
565,2021-01-31,29.0,F,UK,premium,35.8,partner,android,2,59.5,PROMO_2,0
566,2023-07-20,28.0,M,PK,standard,18.34,social,android,0,68.8,PROMO_1,0
567,2023-08-01,,F,PK,premium,38.0,organic,web,2,38.3,PROMO_4,0
568,2023-07-02,31.0,M,US,basic,8.1,organic,web,0,40.5,PROMO_1,0
569,2022-01-06,18.0,M,IN,standard,19.59,social,ios,1,26.3,PROMO_1,0
570,2022-04-14,24.0,F,IN,basic,8.64,social,ios,1,33.0,PROMO_1,0
571,2020-11-09,47.0,M,US,standard,18.46,paid_search,ios,4,69.9,PROMO_2,1
572,2022-11-14,34.0,M,PK,basic,8.59,organic,android,4,54.7,PROMO_1,0
573,2023-05-18,36.0,M,AE,basic,11.13,paid_search,android,0,23.1,PROMO_1,0
574,2024-04-04,50.0,F,US,basic,8.52,organic,ios,1,58.5,PROMO_3,0
575,2024-06-01,28.0,M,US,basic,7.51,organic,android,0,85.6,PROMO_3,0
576,2023-01-12,,F,US,basic,7.85,paid_search,android,3,44.1,PROMO_1,0
577,2020-12-11,30.0,M,AE,standard,20.15,referral,ios,1,40.0,PROMO_22,0
578,2022-06-19,43.0,M,US,basic,9.96,paid_search,ios,0,58.7,PROMO_5,0
579,2021-01-24,33.0,F,IN,standard,17.96,organic,android,0,65.1,PROMO_1,0
580,2024-01-22,34.0,M,US,basic,9.92,organic,web,2,62.3,PROMO_1,0
581,2024-02-03,46.0,M,US,standard,20.13,social,ios,1,45.2,PROMO_1,0
582,2021-04-17,45.0,M,IN,standard,18.71,paid_search,ios,1,43.7,PROMO_2,0
583,2024-01-15,35.0,F,US,basic,8.81,social,,0,24.1,PROMO_1,0
584,2024-03-31,32.0,M,PK,standard,19.27,social,ios,1,31.6,PROMO_12,0
585,2022-12-01,55.0,M,PK,premium,41.74,paid_search,ios,0,55.4,PROMO_150,0
586,2020-12-12,43.0,F,DE,standard,19.6,paid_search,ios,4,42.0,PROMO_9,1
587,2021-11-02,33.0,F,UK,basic,8.51,partner,ios,2,53.7,PROMO_2,0
588,2024-01-26,30.0,M,UK,basic,8.87,referral,,2,46.4,PROMO_1,0
589,2021-04-12,48.0,M,PK,standard,22.01,paid_search,android,5,50.9,PROMO_1,0
590,2021-04-03,38.0,F,PK,basic,9.18,social,web,2,50.3,PROMO_1,0
591,2021-06-02,35.0,M,US,standard,20.32,organic,android,1,61.2,PROMO_1,0
592,2021-01-12,38.0,F,US,basic,9.39,organic,ios,1,62.7,PROMO_6,0
593,2023-07-15,41.0,M,US,standard,19.42,paid_search,web,1,49.7,PROMO_3,0
594,2020-09-28,36.0,M,UK,basic,9.08,referral,android,1,46.9,PROMO_1,0
595,2023-03-26,,F,DE,basic,9.65,partner,web,3,49.5,PROMO_1,0
596,2021-05-31,51.0,Other,AE,premium,41.24,social,,2,38.2,PROMO_1,0
597,2022-04-03,43.0,M,AE,premium,39.82,social,ios,1,66.3,PROMO_25,1
598,2021-07-01,52.0,F,UK,premium,36.84,organic,ios,0,41.6,PROMO_2,0
599,2022-01-26,37.0,M,PK,premium,40.2,partner,web,1,47.6,PROMO_5,0
600,2022-01-06,45.0,M,AE,basic,8.95,organic,android,1,52.6,PROMO_2,0
601,2022-02-11,48.0,M,PK,basic,8.78,partner,ios,0,54.7,PROMO_4,0
602,2021-07-01,48.0,F,DE,basic,10.93,organic,android,1,54.0,PROMO_6,0
603,2021-08-26,47.0,F,US,standard,16.66,organic,web,1,48.0,PROMO_150,0
604,2023-12-08,44.0,M,UK,basic,9.69,social,ios,1,74.7,PROMO_1,1
605,2021-04-28,59.0,M,IN,premium,36.31,organic,ios,0,51.1,PROMO_1,0
606,2022-06-02,31.0,F,US,basic,9.09,organic,android,1,46.2,PROMO_1,0
607,2023-03-23,35.0,F,PK,basic,10.85,social,android,0,77.0,PROMO_7,1
608,2022-07-02,35.0,F,IN,basic,8.31,social,web,2,38.3,PROMO_1,0
609,2020-10-15,33.0,F,US,basic,8.48,organic,android,1,76.9,PROMO_2,1
610,2021-03-15,18.0,M,US,basic,8.99,paid_search,ios,1,20.1,PROMO_1,0
611,2021-04-17,52.0,F,PK,standard,17.71,social,ios,2,44.0,PROMO_2,0
612,2022-09-11,26.0,M,US,basic,9.64,organic,android,0,25.0,PROMO_1,0
613,2021-06-24,39.0,M,UK,standard,18.19,paid_search,android,1,29.6,PROMO_1,0
